,videoname,labels
2965,AgqK-DKTP_k_000175_000185.mp4,bathing dog
2966,AhSKgVQt6us_000000_000010.mp4,opening door
2967,AhVLiRIvZVY_000000_000010.mp4,contorting
2968,Ahof2yc4cCY_000010_000020.mp4,smelling feet
2969,AhyD53JYvbo_000004_000014.mp4,playing pan pipes
2970,Ai1NP1uoCwQ_000075_000085.mp4,historical reenactment
2971,Ai1VVHtEaTg_000095_000105.mp4,square dancing
2972,AiH_5j2z8do_000066_000076.mp4,wading through water
2973,AipAlJjNvLc_000000_000010.mp4,playing maracas
2974,Aiw2sYVIcPc_000125_000135.mp4,cosplaying
2975,AiyJiuLUFL4_000045_000055.mp4,fidgeting
2976,AjM1AXPdRa4_000000_000010.mp4,planing wood
2977,AjX1FUQZnuY_000294_000304.mp4,calculating
2978,AjvEN7BAy2U_000002_000012.mp4,polishing metal
2979,AkFplVCmygg_000000_000010.mp4,laying tiles
2980,AkcPqXghkwA_000013_000023.mp4,skiing mono
2981,Al-t_p4dP6c_000002_000012.mp4,roasting pig
2982,Al7J0D_k4eQ_000001_000011.mp4,playing maracas
2983,AlBdSmp4Q5A_000000_000010.mp4,lighting fire
2984,Am4-3r46x_Y_000049_000059.mp4,throwing snowballs
2985,AmAug2DG1Rk_000013_000023.mp4,directing traffic
2986,AmLaaEJW8lg_000172_000182.mp4,playing netball
2987,AmprrJpJFzw_000044_000054.mp4,square dancing
2988,AnBMGMS-82A_000032_000042.mp4,dyeing eyebrows
2989,Angh3DhIRgE_000079_000089.mp4,tying shoe laces
2990,AnnFPGTMFCE_000029_000039.mp4,sipping cup
2991,AnyOhaqH_ko_000000_000010.mp4,square dancing
2992,Ao5Q7g_nZEk_000012_000022.mp4,playing netball
2993,AoKXuNVIvZI_000036_000046.mp4,building lego
2994,Aop2WG20sA8_000027_000037.mp4,shopping
2995,Ap5UXxbjjAQ_000065_000075.mp4,sewing
2996,ApJ3EHN2EmY_000001_000011.mp4,lock picking
2997,ApSBs7u0uTY_000000_000010.mp4,cracking knuckles
2998,ApUMfDcSoek_000005_000015.mp4,breathing fire
2999,ApVUwByMH-U_000006_000016.mp4,battle rope training
3000,ApYF8YBywmA_000002_000012.mp4,looking at phone
3001,ApgWTL9E3gU_000010_000020.mp4,using circular saw
3002,AphAD3xSSfw_000033_000043.mp4,throwing tantrum
3003,ApsL-llcQ_c_000132_000142.mp4,card stacking
3004,ApzAOYPhcd4_000327_000337.mp4,putting on foundation
3005,AqLWKpTZ-yw_000114_000124.mp4,getting a piercing
3006,Ar5GkX54LuM_000037_000047.mp4,playing field hockey
3007,Ar5y4sVMsSo_000000_000010.mp4,throwing snowballs
3008,Arkq92MJagM_000089_000099.mp4,head stand
3009,Aru1wZEKrkE_000291_000301.mp4,lifting hat
3010,As49AH7PXjM_000000_000010.mp4,delivering mail
3011,AsDVUTotMbM_000048_000058.mp4,getting a piercing
3012,AsRNVCjTcWE_000000_000010.mp4,tightrope walking
3013,Asd7GAio00s_000057_000067.mp4,polishing metal
3014,AtQhFX1fFsM_000040_000050.mp4,playing gong
3015,AtTq_lJpEag_000068_000078.mp4,playing polo
3016,At_pB3st4Po_000000_000010.mp4,riding snow blower
3017,AtiPEaGJLgo_000024_000034.mp4,threading needle
3018,Att7EgxFCc8_000064_000074.mp4,polishing metal
3019,AtzZ3_50loI_000022_000032.mp4,making balloon shapes
3020,AuVw4vLTNo4_000052_000062.mp4,talking on cell phone
3021,AvCPFerzNHY_000071_000081.mp4,playing hand clapping games
3022,AvbHIytiU3U_000012_000022.mp4,roasting pig
3023,AvcvS8tN7Ts_000109_000119.mp4,fixing bicycle
3024,AvxKYeoD0ek_000021_000031.mp4,cutting apple
3025,AvzApdQnNHs_000027_000037.mp4,longboarding
3026,Aw6wTQGB5E8_000006_000016.mp4,swimming front crawl
3027,AwKEOEnOBrc_000000_000010.mp4,shaping bread dough
3028,AwMMqllh2cM_000000_000010.mp4,jumping jacks
3029,AwxvS26nEEU_000017_000027.mp4,mosh pit dancing
3030,AwzSx2OZh5k_000127_000137.mp4,land sailing
3031,AxJ-AgfDlNQ_000472_000482.mp4,playing lute
3032,AxNS0JyYB-g_000139_000149.mp4,planing wood
3033,AxSeBakDeIM_000007_000017.mp4,lifting hat
3034,Axq2imsnLIA_000000_000010.mp4,square dancing
3035,AyTJ7GQqg2A_000000_000010.mp4,battle rope training
3036,AyfCto3W-3A_000114_000124.mp4,chewing gum
3037,Aypg61tJfaM_000008_000018.mp4,fixing bicycle
3038,AyuMzIsTT4g_000013_000023.mp4,playing ocarina
3039,AzVEJE5SI8U_000402_000412.mp4,acting in play
3040,AzjF1-bYZ4I_000000_000010.mp4,playing field hockey
3041,B--rPOU3jiY_000000_000010.mp4,throwing water balloon
3042,B-1VbdmthVI_000014_000024.mp4,laying tiles
3043,B-3Nyq5C7mM_000000_000010.mp4,breathing fire
3044,B0EtW5MB5ag_000000_000010.mp4,massaging neck
3045,B0WkyTJ4UPM_000135_000145.mp4,historical reenactment
3046,B0YhHKTjWqQ_000059_000069.mp4,cosplaying
3047,B0iiDa8S3UA_000262_000272.mp4,ironing hair
3048,B152ldFiVtQ_000013_000023.mp4,using atm
3049,B1Fh1L6LgE8_000000_000010.mp4,lifting hat
3050,B1p4dBQKprA_000226_000236.mp4,weaving fabric
3051,B23lW4cIcNE_000003_000013.mp4,cracking knuckles
3052,B2AVytYOv1Q_000000_000010.mp4,smashing
3053,B2Av-4gnKPQ_000012_000022.mp4,using bagging machine
3054,B2G3K5D3ld8_000276_000286.mp4,shining flashlight
3055,B322NdLL7u8_000000_000010.mp4,skipping stone
3056,B3LiIobBbjs_000012_000022.mp4,rope pushdown
3057,B3_anRioeyU_000138_000148.mp4,shining flashlight
3058,B3tyvn48I3c_000048_000058.mp4,geocaching
3059,B49kRLTAu0Y_000029_000039.mp4,shining flashlight
3060,B4Cgt4axwfg_000075_000085.mp4,backflip (human)
3061,B4DIFEpCgT4_000055_000065.mp4,calligraphy
3062,B4RALjQGr4M_000002_000012.mp4,jumping bicycle
3063,B4T0fStXdAY_000000_000010.mp4,historical reenactment
3064,B4UUGKkq3b0_000032_000042.mp4,cutting apple
3065,B4r98vqeuFM_000000_000010.mp4,falling off bike
3066,B5ZbObKvEG0_000010_000020.mp4,bottling
3067,B5bqM0rKSGs_000467_000477.mp4,historical reenactment
3068,B5cNbMZkKoo_000000_000010.mp4,luge
3069,B6i6K67F41k_000069_000079.mp4,playing lute
3070,B6kiLmtAV2c_000034_000044.mp4,longboarding
3071,B6teC_2swYI_000000_000010.mp4,backflip (human)
3072,B7VJNDyEk2A_000129_000139.mp4,dumpster diving
3073,B7jYQ-RcvYk_000014_000024.mp4,contorting
3074,B7kGly4lzu0_000012_000022.mp4,swinging baseball bat
3075,B8B4KOuQqRs_000017_000027.mp4,wading through water
3076,B8JRhqye_j0_000255_000265.mp4,bathing dog
3077,B8VuBPg4SZM_000002_000012.mp4,docking boat
3078,B8YV8I9hMOo_000000_000010.mp4,drooling
3079,B8Yu5ViwQAY_000506_000516.mp4,calculating
3080,B9JPNTGi9b0_000064_000074.mp4,historical reenactment
3081,B9Ver7zQRgk_000105_000115.mp4,skiing mono
3082,B9wWhnjh4po_000108_000118.mp4,card stacking
3083,BAHSrlR_Iuw_000000_000010.mp4,drooling
3084,BALGJ-kHp-k_000122_000132.mp4,calculating
3085,BAY6_02kKKw_000150_000160.mp4,docking boat
3086,BAl8YNfQMJE_000109_000119.mp4,using circular saw
3087,BAq26zEd6SE_000012_000022.mp4,jumping jacks
3088,BAuZEe6SHa4_000005_000015.mp4,coloring in
3089,BBEcw1D2AzM_002325_002335.mp4,curling (sport)
3090,BC9jq3-vevs_000048_000058.mp4,drooling
3091,BCLNzSVFItU_000048_000058.mp4,opening refrigerator
3092,BCRCCMO1Y-w_000184_000194.mp4,tightrope walking
3093,BCRwglCIu5k_000108_000118.mp4,getting a piercing
3094,BCgSmj8Yp9U_000070_000080.mp4,building sandcastle
3095,BDMBPXroJ1k_000000_000010.mp4,pouring beer
3096,BDPDRSgzuRo_000009_000019.mp4,playing darts
3097,BDXVOYfDrkU_000000_000010.mp4,playing hand clapping games
3098,BDZP2xwnGvs_000000_000010.mp4,skipping stone
3099,BEBlD9xd2Qg_000015_000025.mp4,leatherworking
3100,BEHqTn7r9Pc_000012_000022.mp4,lawn mower racing
3101,BEIlr7h2sZY_000000_000010.mp4,battle rope training
3102,BEXLk7nVWCE_000000_000010.mp4,cosplaying
3103,BF5praFFDRE_000426_000436.mp4,jumping jacks
3104,BFB-tGJ4JYs_000026_000036.mp4,bottling
3105,BFC-vyosmhs_000010_000020.mp4,tie dying
3106,BFdWBqLZXe4_000011_000021.mp4,laying stone
3107,BFhsMiUYBmU_000144_000154.mp4,lifting hat
3108,BGGKjmr8IL0_000014_000024.mp4,sewing
3109,BGW4yvX8X7E_000023_000033.mp4,playing dominoes
3110,BH9snqebX6c_000077_000087.mp4,bull fighting
3111,BH9y23Z6egw_000103_000113.mp4,playing rubiks cube
3112,BHK8wH5-6Kk_000006_000016.mp4,playing blackjack
3113,BHmj8jdbz8U_000023_000033.mp4,shuffling feet
3114,BIHJzVAhSUo_000061_000071.mp4,fidgeting
3115,BIZSfpqUhew_000765_000775.mp4,playing rubiks cube
3116,BJEcJJZGYko_000054_000064.mp4,coloring in
3117,BJRoUMbWmhk_000032_000042.mp4,playing gong
3118,BJvvD_v3MSM_000101_000111.mp4,calligraphy
3119,BKAJAayWuI8_000060_000070.mp4,scrapbooking
3120,BKBBk5wXMUM_000009_000019.mp4,docking boat
3121,BKnnar1HmfQ_000092_000102.mp4,using bagging machine
3122,BL-BbQp37FY_000000_000010.mp4,licking
3123,BL3Vs4pVOKc_000021_000031.mp4,playing ping pong
3124,BLIUX9gLXK0_000034_000044.mp4,jumping bicycle
3125,BLMd_tM_s7M_000006_000016.mp4,putting in contact lenses
3126,BLW0VhFndvo_000013_000023.mp4,playing ping pong
3127,BLdu5UcG04g_000006_000016.mp4,mushroom foraging
3128,BLrWojHVtHM_000049_000059.mp4,swimming front crawl
3129,BLyjigGI-fs_000004_000014.mp4,wading through water
3130,BMJm_AxGYwc_000000_000010.mp4,playing hand clapping games
3131,BMY_UndTrSU_000000_000010.mp4,planing wood
3132,BMfm3lJC8oc_000016_000026.mp4,separating eggs
3133,BNVyiNsGrGE_000071_000081.mp4,polishing metal
3134,BNZNFU2VzUE_000048_000058.mp4,mushroom foraging
3135,BNcWgV9zmmQ_000007_000017.mp4,luge
3136,BOWZAosErhc_000000_000010.mp4,winking
3137,BOWZmiNJ2_k_000097_000107.mp4,tasting wine
3138,BOlMtRENz0o_000010_000020.mp4,tagging graffiti
3139,BP6nXobjakk_000023_000033.mp4,pinching
3140,BPPMVVZnZEI_000010_000020.mp4,chopping meat
3141,BPhtNlTixGo_000011_000021.mp4,steer roping
3142,BPj1Fw8azkY_000041_000051.mp4,pirouetting
3143,BQpK9PaTpaA_000016_000026.mp4,rolling pastry
3144,BR-5OKWnFTg_000044_000054.mp4,waving hand
3145,BRRVUzIFyYM_000010_000020.mp4,coloring in
3146,BRxhVOnFCXs_000014_000024.mp4,roasting marshmallows
3147,BS-ynHr2uW0_000078_000088.mp4,putting on eyeliner
3148,BSJziSZZjjM_000006_000016.mp4,huddling
3149,BSswujG7mww_000082_000092.mp4,putting in contact lenses
3150,BSwhROX6i-0_000007_000017.mp4,throwing knife
3151,BTJ1ExckV6Q_000096_000106.mp4,getting a piercing
3152,BTKGRlamPLQ_000037_000047.mp4,swimming front crawl
3153,BTUOsx7JjnA_000000_000010.mp4,waving hand
3154,BTx48V_Cprg_000053_000063.mp4,throwing water balloon
3155,BU28hguRCGc_000111_000121.mp4,making balloon shapes
3156,BUYCqTCQaa0_000287_000297.mp4,cooking scallops
3157,BUbKpLFLsCc_000007_000017.mp4,contorting
3158,BUrpxMX4VmE_000000_000010.mp4,arguing
3159,BVFshn87tCg_000004_000014.mp4,laying tiles
3160,BVL_NPewelE_000026_000036.mp4,sewing
3161,BVeb-M_R3mg_000278_000288.mp4,preparing salad
3162,BW0edIuR_F0_000013_000023.mp4,using bagging machine
3163,BX24cuEiLMo_000078_000088.mp4,mushroom foraging
3164,BX7yR4q1Lm0_000130_000140.mp4,putting on foundation
3165,BXOtl354PRk_000006_000016.mp4,dyeing eyebrows
3166,BXsp8e8vJPA_000006_000016.mp4,contorting
3167,BY0ncdf76RM_000000_000010.mp4,wading through mud
3168,BYDB3VP2G18_000000_000010.mp4,scrubbing face
3169,BYoIoN5ykaQ_000160_000170.mp4,putting on eyeliner
3170,BYzdnYwxrCY_000099_000109.mp4,throwing tantrum
3171,BZ0SBvymj3w_000007_000017.mp4,riding snow blower
3172,BZ5ocqvO-rU_000106_000116.mp4,laying tiles
3173,BZljOdoXye4_000069_000079.mp4,arguing
3174,B_5pDfKUHkE_000030_000040.mp4,assembling bicycle
3175,B_P8u7hcU3A_000000_000010.mp4,lifting hat
3176,B_tIIeuXGKc_000001_000011.mp4,making bubbles
3177,BaQ50LxAvYQ_000088_000098.mp4,pirouetting
3178,BbONuRXJdr0_000052_000062.mp4,using inhaler
3179,BbThFosVF5Y_000116_000126.mp4,playing lute
3180,BbafXoWaTlU_000000_000010.mp4,winking
3181,BbnJORVrbDQ_000098_000108.mp4,delivering mail
3182,BcBbulHPefc_000000_000010.mp4,crossing eyes
3183,BcZfEvWAVow_000042_000052.mp4,calculating
3184,BcgrXW_Xh6U_000168_000178.mp4,throwing tantrum
3185,Bcn2KSJeLao_000258_000268.mp4,ironing hair
3186,BcsrFVk2Abc_000013_000023.mp4,using bagging machine
3187,Bd-gkvEeB24_000001_000011.mp4,skiing mono
3188,Bd4hXVNv6zE_000013_000023.mp4,longboarding
3189,BdTr0OTAqx4_000102_000112.mp4,planing wood
3190,BdUVLdhrHcM_000000_000010.mp4,calligraphy
3191,BdyQquh2zEg_000000_000010.mp4,pirouetting
3192,BeB57GGUo8c_000036_000046.mp4,scrapbooking
3193,BeKeJWn95Gk_000027_000037.mp4,cracking back
3194,BefB6XgHmtw_000009_000019.mp4,playing polo
3195,BfY_W13R7uw_000094_000104.mp4,playing scrabble
3196,Bfx3ow7ktJw_000001_000011.mp4,mushroom foraging
3197,Bg6mkwsfiKw_000009_000019.mp4,sipping cup
3198,BglXiKYM7ko_000075_000085.mp4,pirouetting
3199,Bgy0syfe9aE_000073_000083.mp4,geocaching
3200,BhLgmVxhQzs_000038_000048.mp4,square dancing
3201,Bhb5SIcgfCk_000039_000049.mp4,contorting
3202,BhpyrmhMosU_000009_000019.mp4,chopping vegetables
3203,Bi2gkSb76AA_000000_000010.mp4,battle rope training
3204,BiUAGZ3bJD0_000019_000029.mp4,playing lute
3205,Bia4JTBQSXs_000044_000054.mp4,chopping vegetables
3206,BizlUKmVWtI_000037_000047.mp4,using a wrench
3207,BjB5nYHjbG0_000315_000325.mp4,leatherworking
3208,BjCiFjWpRTU_000000_000010.mp4,roasting pig
3209,BjS_O8KMOGI_000020_000030.mp4,opening door
3210,Bjx79xJbLv0_000004_000014.mp4,breathing fire
3211,BkA6w6-55IE_000000_000010.mp4,playing ocarina
3212,BkWjj9iNvZg_000027_000037.mp4,roasting pig
3213,BkaegjyFJEc_000018_000028.mp4,opening refrigerator
3214,BkmaXvzWDug_000006_000016.mp4,playing beer pong
3215,BlNlVlW0Sdw_000001_000011.mp4,using a paint roller
3216,BloSiRlnfSM_000077_000087.mp4,chopping meat
3217,BlwIETYkgyU_000005_000015.mp4,using atm
3218,Bm9Llq6RjuI_000003_000013.mp4,opening refrigerator
3219,Bm9Stzm3of4_000004_000014.mp4,delivering mail
3220,BmASVEjh3vA_000130_000140.mp4,roasting pig
3221,BmV7rZbn7bo_000013_000023.mp4,roasting pig
3222,BmsxBiZhLRE_000228_000238.mp4,bottling
3223,Bn3f95Pgs_Y_000000_000010.mp4,popping balloons
3224,Bn4XsfgjGr0_000085_000095.mp4,luge
3225,Bn5BLgwixPM_000000_000010.mp4,throwing knife
3226,BnIlYm9tntI_000000_000010.mp4,playing netball
3227,Bnlqww1F6eU_000000_000010.mp4,swimming front crawl
3228,Bnoy9wZkXlA_000067_000077.mp4,cooking scallops
3229,Bo9c2nzUixo_000113_000123.mp4,gold panning
3230,BqSS-8FDsGQ_000097_000107.mp4,throwing knife
3231,Bqq2U3AVlx4_000000_000010.mp4,lock picking
3232,Br8CpKAjpeI_000001_000011.mp4,smelling feet
3233,BriakxkT35U_000035_000045.mp4,using inhaler
3234,BrtVpIBQX54_000039_000049.mp4,cracking back
3235,BrzbeYfD4MY_000343_000353.mp4,breathing fire
3236,Bs32pI6-sVQ_000151_000161.mp4,leatherworking
3237,Bt0er8CbFto_000022_000032.mp4,pinching
3238,BtC6Z74uS84_000000_000010.mp4,pirouetting
3239,BtPOEQW35Co_000035_000045.mp4,jumping jacks
3240,BtiCUzCX-_o_000026_000036.mp4,polishing metal
3241,BttBfdRPVIw_000103_000113.mp4,preparing salad
3242,BtvvRqhn8O0_000028_000038.mp4,swimming front crawl
3243,BuEnYy0-s5c_000046_000056.mp4,lifting hat
3244,BuhAROfTtx8_000001_000011.mp4,battle rope training
3245,BuhIi9zYsu4_000221_000231.mp4,sewing
3246,Bv9ljF2c2A4_000136_000146.mp4,tasting wine
3247,Bvn1CTr9y0E_000002_000012.mp4,smelling feet
3248,BwPZHH9EHj0_000015_000025.mp4,roasting marshmallows
3249,BwUTx_Bc0tU_000010_000020.mp4,backflip (human)
3250,BwXTTW60GZQ_000039_000049.mp4,tightrope walking
3251,BwnvUX5_Bb0_000036_000046.mp4,threading needle
3252,BxH-nbHHPGE_000029_000039.mp4,huddling
3253,BxzonK9VCMw_000154_000164.mp4,making balloon shapes
3254,ByH4jA01wPU_000068_000078.mp4,pinching
3255,ByM7PQ5rf7Q_000022_000032.mp4,carving ice
3256,ByWWLzFoi84_000061_000071.mp4,playing pan pipes
3257,Byp-gtg4QJ0_000000_000010.mp4,playing dominoes
3258,ByqEoM1jVpw_000237_000247.mp4,making balloon shapes
3259,BzKUP-fCMMo_000110_000120.mp4,shopping
3260,BzawcIVzbm4_000735_000745.mp4,laying tiles
3261,C-2As_kO_xY_000015_000025.mp4,using bagging machine
3262,C-6zB1s4MRI_000248_000258.mp4,gold panning
3263,C-DqqNBJj00_000016_000026.mp4,pouring beer
3264,C-NK4DVX5Ys_000007_000017.mp4,longboarding
3265,C-ue97lWyT0_000020_000030.mp4,cosplaying
3266,C0CWJWJLkAM_000020_000030.mp4,photobombing
3267,C0KgIUTnXHE_000015_000025.mp4,swimming front crawl
3268,C0MRdXS7l5s_000008_000018.mp4,ice swimming
3269,C0W51viCkls_000342_000352.mp4,smoking pipe
3270,C0_KMDSc2Hs_000107_000117.mp4,playing polo
3271,C0fujPOOkMw_000094_000104.mp4,lawn mower racing
3272,C0zXnlYiMD0_000000_000010.mp4,playing pan pipes
3273,C1EYjebEOcc_000075_000085.mp4,cooking scallops
3274,C1dsGvt1UHI_000002_000012.mp4,jumping bicycle
3275,C2VOmXkGJls_000004_000014.mp4,coloring in
3276,C2ak3klNgYQ_000360_000370.mp4,preparing salad
3277,C2minUvK9H8_000020_000030.mp4,luge
3278,C3Dn-E_y24c_000051_000061.mp4,acting in play
3279,C3Ezn61rDJc_000012_000022.mp4,base jumping
3280,C3VVz48ognI_000017_000027.mp4,pinching
3281,C3XxKccqBFQ_000077_000087.mp4,gold panning
3282,C3lLzFIvEmU_000001_000011.mp4,mosh pit dancing
3283,C4KF1teHFoU_000075_000085.mp4,playing dominoes
3284,C4abSGSqp8Y_000011_000021.mp4,skiing mono
3285,C4k6TjYpo44_000006_000016.mp4,tightrope walking
3286,C4pgXbfD8iI_000000_000010.mp4,playing pan pipes
3287,C5HAXYUjc18_000027_000037.mp4,using circular saw
3288,C5jSt0Zc164_000006_000016.mp4,historical reenactment
3289,C6DoNJ88idM_000095_000105.mp4,rolling pastry
3290,C6MSGIjLR0Y_000084_000094.mp4,playing lute
3291,C6ZiX81MX0A_000008_000018.mp4,skipping stone
3292,C6awVvF4-GA_000043_000053.mp4,tying shoe laces
3293,C6bFCFr-eek_000000_000010.mp4,moon walking
3294,C6tyJh2jyTI_000013_000023.mp4,looking at phone
3295,C7jaqYLoefA_000049_000059.mp4,roasting pig
3296,C7o4gMOA-us_000003_000013.mp4,swimming front crawl
3297,C8Of0iwKdTc_000000_000010.mp4,dumpster diving
3298,C8V2AzgSc_s_000000_000010.mp4,pouring beer
3299,C8j-CNcwCR0_000005_000015.mp4,building lego
3300,C8jJqenr8Fk_000025_000035.mp4,playing rubiks cube
3301,C9CBHxRmp0Q_000083_000093.mp4,marriage proposal
3302,CA58rlmhAU0_000304_000314.mp4,shopping
3303,CA6MncE1IUw_000000_000010.mp4,carving ice
3304,CAQVvlK_bhY_000005_000015.mp4,playing netball
3305,CARKV0pubh8_000433_000443.mp4,tying shoe laces
3306,CAS5JLlEhVY_000005_000015.mp4,skiing mono
3307,CAjESSOXwT8_000046_000056.mp4,using circular saw
3308,CB--UBPVhI8_000015_000025.mp4,shuffling feet
3309,CBCjv6-tsdA_000133_000143.mp4,tie dying
3310,CBFT4yRJnuM_000014_000024.mp4,assembling bicycle
3311,CBwXYIYVR0U_000056_000066.mp4,tightrope walking
3312,CC2K3kNUK_U_000017_000027.mp4,base jumping
3313,CC9LD2YZG90_000052_000062.mp4,scrubbing face
3314,CCrXyw5zXrg_000198_000208.mp4,sewing
3315,CCxhatqDkKA_000000_000010.mp4,separating eggs
3316,CDdOu6HVskE_000050_000060.mp4,lighting fire
3317,CDfZoiHBG5A_000052_000062.mp4,putting on foundation
3318,CDoGxF5gzmY_000012_000022.mp4,opening door
3319,CDymfhhHVik_000002_000012.mp4,playing polo
3320,CDzwr1uHuno_000008_000018.mp4,lighting fire
3321,CEghFQqvXkA_000000_000010.mp4,visiting the zoo
3322,CFRtLRU9SfI_000050_000060.mp4,shopping
3323,CFUPG45OnxE_000054_000064.mp4,poking bellybutton
3324,CFzABhk8Wmc_000026_000036.mp4,playing polo
3325,CGBpqszoIpY_000035_000045.mp4,blowing bubble gum
3326,CGEuz4MMeTU_000002_000012.mp4,playing netball
3327,CGI3ETl32Pg_000002_000012.mp4,breathing fire
3328,CGiXoQB1P-c_000126_000136.mp4,dumpster diving
3329,CGrC4xAqc_Y_000028_000038.mp4,ice swimming
3330,CH0jyMSWw_s_000074_000084.mp4,chiseling stone
3331,CH580xu1ARo_000000_000010.mp4,fidgeting
3332,CHF7ugIt33c_000041_000051.mp4,pouring beer
3333,CHKvB4GjYfI_000005_000015.mp4,cumbia
3334,CI4v_UiHlIY_000000_000010.mp4,moon walking
3335,CIHhl6tNXrg_000024_000034.mp4,opening door
3336,CIJCAaFG4Sw_000002_000012.mp4,licking
3337,CJ2qkxIjmys_000000_000010.mp4,bottling
3338,CJJ5KsLMDcU_000037_000047.mp4,mushroom foraging
3339,CJXjmgp6V6k_000000_000010.mp4,breathing fire
3340,CKSjvR9vHtU_000000_000010.mp4,waving hand
3341,CKT2zXWGkqo_000273_000283.mp4,smoking pipe
3342,CKUDLMuQLvM_000000_000010.mp4,breathing fire
3343,CKcGtJcZ9UY_000033_000043.mp4,rolling pastry
3344,CKotjLOkZLc_000319_000329.mp4,tie dying
3345,CKsktwQjzFc_000005_000015.mp4,steer roping
3346,CKuWUhkI9Ow_000015_000025.mp4,putting on mascara
3347,CL3UGtGl6MM_000035_000045.mp4,dyeing eyebrows
3348,CLIfYJTwpRo_000035_000045.mp4,huddling
3349,CLX44IjeFzw_000004_000014.mp4,calligraphy
3350,CLcZzrg6Tg4_000001_000011.mp4,waving hand
3351,CLy-mFipojI_000709_000719.mp4,gold panning
3352,CM-sQBdH0N4_000000_000010.mp4,smashing
3353,CMSc2MWinT0_000021_000031.mp4,square dancing
3354,CMip4jVUuTU_000008_000018.mp4,using a power drill
3355,CMl7H_f2inE_000013_000023.mp4,lighting fire
3356,CMsq3s4Qoyk_000077_000087.mp4,land sailing
3357,CMv5P7a9d2w_000009_000019.mp4,rolling pastry
3358,CORPDI4RZ0c_000040_000050.mp4,contorting
3359,COUEgF_UXSM_000035_000045.mp4,using bagging machine
3360,COe_0iBwfG4_000023_000033.mp4,twiddling fingers
3361,COulkBfrZOI_000000_000010.mp4,jumping jacks
3362,CPA9A0ByPm8_000048_000058.mp4,docking boat
3363,CQ-a9RaoMbE_000000_000010.mp4,pinching
3364,CQJnMaU6ElQ_000039_000049.mp4,visiting the zoo
3365,CQK07DgToWA_000000_000010.mp4,fixing bicycle
3366,CQQzlepUzaM_000000_000010.mp4,pirouetting
3367,CQzIoo8oKO0_000169_000179.mp4,looking at phone
3368,CR1U0QNrBJE_000003_000013.mp4,cutting apple
3369,CROzQODGmtY_000035_000045.mp4,polishing metal
3370,CRP1QRpDYrw_000005_000015.mp4,battle rope training
3371,CRTwnR-Nwz8_000016_000026.mp4,lifting hat
3372,CRmZiB0zki4_000028_000038.mp4,playing dominoes
3373,CTuRdFEMvYc_000161_000171.mp4,playing gong
3374,CU7iiH73_MQ_000000_000010.mp4,falling off bike
3375,CUqKBbCBMc8_000288_000298.mp4,using a power drill
3376,CUqiJuV2pTI_000568_000578.mp4,sewing
3377,CV3Jnl0bx04_000092_000102.mp4,scrubbing face
3378,CVX9Gn_JdpM_000015_000025.mp4,trimming shrubs
3379,CVqK4zpjpLM_000076_000086.mp4,contorting
3380,CWQJLbFTctE_000000_000010.mp4,ice swimming
3381,CX7_qinqzwE_000000_000010.mp4,luge
3382,CXHToDLIx5g_000055_000065.mp4,planing wood
3383,CXikpq9jmZE_000022_000032.mp4,looking at phone
3384,CXvEXdIpK6c_000034_000044.mp4,weaving fabric
3385,CY-Mj6huhvQ_000058_000068.mp4,assembling bicycle
3386,CYEXQU1r5tY_000000_000010.mp4,rolling pastry
3387,CYUaoF0Wb3c_000079_000089.mp4,threading needle
3388,CY_gYNPRldw_000000_000010.mp4,making bubbles
3389,CYm7LKnz9OA_000035_000045.mp4,ice swimming
3390,CZd5XGyy8oA_000052_000062.mp4,opening refrigerator
3391,C_Pp_xhLApE_000102_000112.mp4,laying stone
3392,C_cDn3Y683Y_000006_000016.mp4,laying stone
3393,Ca1KEUF1abE_000012_000022.mp4,carving ice
3394,CaGMX9lYf28_000001_000011.mp4,jumping jacks
3395,CaXYcKR7Gdc_000000_000010.mp4,jumping jacks
3396,CawMs3TKJvc_000226_000236.mp4,making balloon shapes
3397,Cb-CNwo8H90_000087_000097.mp4,mosh pit dancing
3398,Cbtv_Y1TSAs_000000_000010.mp4,skipping stone
3399,CcCtwExC2oI_000000_000010.mp4,jumping bicycle
3400,CcMiN-1bbkw_000002_000012.mp4,swimming front crawl
3401,CcWbbMKZ3KM_000061_000071.mp4,playing lute
3402,CchRf2jq6fc_000115_000125.mp4,hand washing clothes
3403,CczuBjvfsNA_000065_000075.mp4,opening refrigerator
3404,CdL0SRCRtCw_000279_000289.mp4,smoking pipe
3405,CdTdpQvwLeA_000002_000012.mp4,smelling feet
3406,CdZY3v7vMiw_000001_000011.mp4,blowing bubble gum
3407,CdzpeaTuj0Y_000013_000023.mp4,ice swimming
3408,Ce4N7wHqlB0_000332_000342.mp4,scrapbooking
3409,CeNIErgaCIg_000000_000010.mp4,falling off bike
3410,CeW1cZQV9Q0_000003_000013.mp4,delivering mail
3411,CfNnEx4eAYI_000055_000065.mp4,sewing
3412,Cfh33jaZiQw_000000_000010.mp4,battle rope training
3413,Cg1_qV5L9NM_000004_000014.mp4,fixing bicycle
3414,Cg5wLcchnZo_000192_000202.mp4,smoking pipe
3415,CgCbC6ZXBTs_000020_000030.mp4,sewing
3416,CgMDFFR9GM4_000137_000147.mp4,docking boat
3417,CgTDq-6HXII_000113_000123.mp4,tasting wine
