,videoname,labels
4138,G4j2Fdo_iWA_000045_000055.mp4,watching tv
4139,G4v8mAY4If4_000002_000012.mp4,visiting the zoo
4140,G5HgVR0nlQA_000014_000024.mp4,winking
4141,G5qiEWN9oRQ_000000_000010.mp4,popping balloons
4142,G5rMBm3f0X4_000000_000010.mp4,curling (sport)
4143,G6FKzq9r4Lg_000009_000019.mp4,cosplaying
4144,G6JmAEvad58_000003_000013.mp4,sipping cup
4145,G6MHyqpiDt4_000279_000289.mp4,cumbia
4146,G6QM1VhwLcg_000017_000027.mp4,watching tv
4147,G6SaAP7tGXo_000524_000534.mp4,using atm
4148,G6ZwkVF0qdE_000016_000026.mp4,land sailing
4149,G6ciqByeJWY_000000_000010.mp4,karaoke
4150,G7YJAZ8HcKU_000270_000280.mp4,calculating
4151,G80z6D5Aydg_000000_000010.mp4,skiing mono
4152,G84awLZbANY_000011_000021.mp4,putting on shoes
4153,G8AUWs3Pu7w_000085_000095.mp4,wood burning (art)
4154,G8AhkHK-7ak_000043_000053.mp4,longboarding
4155,G8GTjF6oyOE_000002_000012.mp4,sleeping
4156,G8M8jR7RcSo_000129_000139.mp4,combing hair
4157,G8eL0N1r4nY_000004_000014.mp4,directing traffic
4158,G8pjMUi0MGs_000014_000024.mp4,playing lute
4159,G9AhWBWMrvg_000019_000029.mp4,cracking knuckles
4160,G9GudmZ9voo_000056_000066.mp4,laying concrete
4161,G9Pa60Pn7aY_000003_000013.mp4,falling off chair
4162,G9ZXitt7DFg_000000_000010.mp4,alligator wrestling
4163,G9_wUmybsK8_000086_000096.mp4,wood burning (art)
4164,G9bQA5PbAUw_000012_000022.mp4,breaking boards
4165,G9dhfLbCquU_000001_000011.mp4,cumbia
4166,G9efmwq-Q_Y_000263_000273.mp4,cumbia
4167,G9rjFXbCCvc_000129_000139.mp4,cosplaying
4168,GA9yVvEgYI0_000000_000010.mp4,swinging baseball bat
4169,GB57m-JJXLM_000128_000138.mp4,wood burning (art)
4170,GBDa2bYeE_U_000034_000044.mp4,shaping bread dough
4171,GBEx0vqxqVk_000000_000010.mp4,bouncing on bouncy castle
4172,GBfIez9SYU0_000093_000103.mp4,preparing salad
4173,GCV9RJQTQ8w_000000_000010.mp4,crossing eyes
4174,GCy9JH-JNIg_000337_000347.mp4,calculating
4175,GD8SjWg-yWA_000015_000025.mp4,licking
4176,GDKdgJjaRp0_000047_000057.mp4,rolling pastry
4177,GDZS7XfS0Pg_000095_000105.mp4,blowdrying hair
4178,GDkRHmh3p-k_000037_000047.mp4,land sailing
4179,GE3WgUtItAI_000043_000053.mp4,battle rope training
4180,GEXVTU6gNaQ_000000_000010.mp4,lighting fire
4181,GEc4a50KgrA_000225_000235.mp4,playing polo
4182,GEsMiDapyO8_000092_000102.mp4,lifting hat
4183,GEtRdE0RCpQ_000026_000036.mp4,clam digging
4184,GFxqiwoA8Mo_000001_000011.mp4,waving hand
4185,GGBX_nvUXhc_000000_000010.mp4,licking
4186,GGO0ntaTNmE_000000_000010.mp4,playing laser tag
4187,GGoydSEviqU_000101_000111.mp4,playing gong
4188,GGq-m7tCp1E_000098_000108.mp4,weaving fabric
4189,GH3L-EtTYdk_000004_000014.mp4,skipping stone
4190,GHDzNmt9_tg_000063_000073.mp4,ice swimming
4191,GHEHooAMQFA_000048_000058.mp4,calculating
4192,GHb3rxFAzV8_000031_000041.mp4,playing polo
4193,GHtsXXRs3RU_000036_000046.mp4,lifting hat
4194,GI-fR2tXR_8_000112_000122.mp4,assembling bicycle
4195,GI40w9zfO_k_000017_000027.mp4,playing field hockey
4196,GID168nCJcI_000599_000609.mp4,dyeing eyebrows
4197,GIh7yq0WRYQ_000000_000010.mp4,cooking scallops
4198,GIqLUpYjEvU_000060_000070.mp4,capsizing
4199,GIuI7cOT554_000049_000059.mp4,calligraphy
4200,GJEYPAgK1Zg_000054_000064.mp4,rolling pastry
4201,GJKMdHTVlG0_000054_000064.mp4,alligator wrestling
4202,GJPz_8TA94Y_000018_000028.mp4,fencing (sport)
4203,GJVu_HM-zNY_000000_000010.mp4,huddling
4204,GKHSElnzFNc_000000_000010.mp4,playing ocarina
4205,GKlC5u9TxBg_000026_000036.mp4,chiseling stone
4206,GKm5aQ0WBbk_000008_000018.mp4,delivering mail
4207,GLSrqzoW-Uo_000071_000081.mp4,cooking scallops
4208,GM3FsxM7eQA_000000_000010.mp4,sucking lolly
4209,GM3vFEfndgI_000069_000079.mp4,curling (sport)
4210,GMEZ7m2ajKU_000007_000017.mp4,jaywalking
4211,GNSCGnSvhc8_000018_000028.mp4,luge
4212,GORlNt6QMos_000288_000298.mp4,playing gong
4213,GP7iDQkgJjA_000000_000010.mp4,winking
4214,GPFuj4oTDnk_000061_000071.mp4,playing ping pong
4215,GPGADtzteU4_000000_000010.mp4,popping balloons
4216,GQ1W2lLjglk_000021_000031.mp4,throwing knife
4217,GQ7QC84O9Qg_000002_000012.mp4,needle felting
4218,GQRvrwk6aO8_000057_000067.mp4,skiing mono
4219,GRMbeBR9AlE_000001_000011.mp4,roasting marshmallows
4220,GRg2nSzpLT0_000091_000101.mp4,tie dying
4221,GTVqtGTfIc8_000089_000099.mp4,curling (sport)
4222,GTqIgWQhaXI_000000_000010.mp4,putting on mascara
4223,GUFpXWwaK88_000002_000012.mp4,card throwing
4224,GUkS8g1AVUw_000000_000010.mp4,watching tv
4225,GV1MofYIe5Q_000042_000052.mp4,chopping meat
4226,GVZRx0WESOw_000048_000058.mp4,fencing (sport)
4227,GWwn7rF5zKI_000082_000092.mp4,trimming shrubs
4228,GYdh837U2yg_000123_000133.mp4,capsizing
4229,GYfxm9hAkxs_000000_000010.mp4,playing laser tag
4230,GZDO7R2T3G4_000000_000010.mp4,raising eyebrows
4231,GZHonjlI-vo_000029_000039.mp4,skipping stone
4232,G_50_HB05vw_000000_000010.mp4,making bubbles
4233,G_Yq7GzKOpw_000000_000010.mp4,using atm
4234,G_a4vlXeeoQ_000007_000017.mp4,luge
4235,G_e1KXoF_KQ_000040_000050.mp4,putting on mascara
4236,GaVV_0Tbc3A_000045_000055.mp4,rolling pastry
4237,GaZ55haKwME_000026_000036.mp4,using bagging machine
4238,Ga_bwKKRjFM_000000_000010.mp4,shopping
4239,GaluEXBBv5w_000198_000208.mp4,preparing salad
4240,Gas_qfXIHaA_000176_000186.mp4,sword swallowing
4241,GbCUPB4UBtA_000007_000017.mp4,throwing snowballs
4242,GbLmuw0RJyk_000096_000106.mp4,using a paint roller
4243,GbTSouxR3s8_000014_000024.mp4,breathing fire
4244,GbeJYS8kflw_000000_000010.mp4,bull fighting
4245,GbmsbC5HS2g_000006_000016.mp4,wading through water
4246,GbpReCh5xOw_000027_000037.mp4,pushing wheelbarrow
4247,GcNXjNE1ILk_000631_000641.mp4,packing
4248,GcmwSxC9GkY_000000_000010.mp4,alligator wrestling
4249,Gcn5YHY26YQ_000051_000061.mp4,licking
4250,GdGobzaHBAM_000066_000076.mp4,tie dying
4251,GdXSl1U3UOI_000021_000031.mp4,staring
4252,Ge-lyXedoq4_000022_000032.mp4,fencing (sport)
4253,GeGfMoP3Ri0_000000_000010.mp4,crossing eyes
4254,GekQ_oUQhwA_000053_000063.mp4,lawn mower racing
4255,GepQyITdGJc_003946_003956.mp4,attending conference
4256,GfbBKunA_0g_000024_000034.mp4,using inhaler
4257,GfmbvmAdF5k_000139_000149.mp4,using a power drill
4258,Gfs0bYaL1Cg_000039_000049.mp4,using bagging machine
4259,GhFhchHuqfo_000000_000010.mp4,backflip (human)
4260,GhHdwEFq_Gs_000111_000121.mp4,bouncing on bouncy castle
4261,Ghga31syyOU_000015_000025.mp4,putting on shoes
4262,Gi2s7QmYGVA_000012_000022.mp4,throwing knife
4263,GjTcoahW47w_000016_000026.mp4,calculating
4264,GjpTIhQXYfs_000006_000016.mp4,popping balloons
4265,GjyjFgBTE88_000113_000123.mp4,laying stone
4266,GlGdk6f48_k_000017_000027.mp4,playing laser tag
4267,GlyfOvaxU04_000336_000346.mp4,card stacking
4268,GmTe1OMOZQM_000014_000024.mp4,weaving fabric
4269,GmxlqWchW6c_000119_000129.mp4,home roasting coffee
4270,Gn0XKgNMt54_000089_000099.mp4,square dancing
4271,GnFhL5ifEzs_000030_000040.mp4,sawing wood
4272,GnaGT27682w_000027_000037.mp4,shaping bread dough
4273,Go54shO1bBI_000000_000010.mp4,sawing wood
4274,Goyk1Ibrvhw_000033_000043.mp4,shaping bread dough
4275,Gp-S3-kKg-g_000087_000097.mp4,using a wrench
4276,Gp0qua6cE1k_000072_000082.mp4,threading needle
4277,GpaqtByTDC8_000003_000013.mp4,fixing bicycle
4278,Gpi18VbTZiQ_000008_000018.mp4,delivering mail
4279,GpliD3J5vRs_000009_000019.mp4,raising eyebrows
4280,Gpob9ya_Zi4_000080_000090.mp4,smashing
4281,GpuoTgI_M1w_000001_000011.mp4,sawing wood
4282,Gq7qycgRJbc_001203_001213.mp4,flint knapping
4283,GqTEfI06yec_000045_000055.mp4,doing jigsaw puzzle
4284,GqgUoFIzeR4_000316_000326.mp4,winking
4285,GrbV7VgQbkw_000003_000013.mp4,base jumping
4286,GrlaJfr4_RI_000365_000375.mp4,making balloon shapes
4287,Gs5ysIc9I80_000000_000010.mp4,using atm
4288,Gs6BJZO_v9M_000067_000077.mp4,marriage proposal
4289,Gt3jrYsIWy0_000000_000010.mp4,breathing fire
4290,GtN7h4fiH7M_000000_000010.mp4,throwing knife
4291,GtYOkUp2zJU_000041_000051.mp4,photocopying
4292,GtkkdDN3AUk_000008_000018.mp4,making bubbles
4293,GtoNy33if44_000004_000014.mp4,jaywalking
4294,GtxJYTY4_OU_000000_000010.mp4,luge
4295,GvZigwtPkh8_000027_000037.mp4,chiseling wood
4296,Gw2DXRjxagQ_000040_000050.mp4,capsizing
4297,Gw6z849zXog_000000_000010.mp4,waving hand
4298,GwFW-zmSYfM_000000_000010.mp4,doing jigsaw puzzle
4299,GwM7oAM_uh0_000160_000170.mp4,raising eyebrows
4300,GwPpAg2vbGw_000016_000026.mp4,looking at phone
4301,GwX-LXruzs8_000008_000018.mp4,blowdrying hair
4302,Gx5pBRxYI6c_000003_000013.mp4,putting on shoes
4303,GxjiYtgpgu8_000144_000154.mp4,scrubbing face
4304,GzWCGrV5R_U_000026_000036.mp4,blowing bubble gum
4305,Gz_rZla9LOk_000100_000110.mp4,fencing (sport)
4306,H-WTJB-OrAQ_000069_000079.mp4,sucking lolly
4307,H-nkQCMKPBs_000000_000010.mp4,steer roping
4308,H07Fjm44oQ8_000010_000020.mp4,staring
4309,H0KJ1Ys-kTo_000005_000015.mp4,skiing mono
4310,H0e-NWa9X18_000006_000016.mp4,opening refrigerator
4311,H0gWDLAkRXM_000000_000010.mp4,skipping stone
4312,H0ixbsEKxGw_000008_000018.mp4,bulldozing
4313,H1-nkuiX3RY_000012_000022.mp4,luge
4314,H108nIcc5Lc_000003_000013.mp4,steer roping
4315,H10o0zrNNtM_000000_000010.mp4,jumping bicycle
4316,H1eYDNL-4GY_000055_000065.mp4,capsizing
4317,H2c7HgXnLPw_000001_000011.mp4,laying concrete
4318,H2z2x1xYhgg_000309_000319.mp4,leatherworking
4319,H3IXEraTVWg_000132_000142.mp4,using a sledge hammer
4320,H3ZJnhe4R8M_000000_000010.mp4,waving hand
4321,H3v3MHtKwng_000016_000026.mp4,playing polo
4322,H48FAQ8xH1M_000000_000010.mp4,raising eyebrows
4323,H4ST3zuqThw_000039_000049.mp4,marriage proposal
4324,H4_lpn6f5Tw_000241_000251.mp4,huddling
4325,H5-CfX3XLf0_000795_000805.mp4,using a microscope
4326,H57bLwUXkQs_000026_000036.mp4,lifting hat
4327,H5PTatMZM80_000018_000028.mp4,poking bellybutton
4328,H5bIn4eKyzg_000000_000010.mp4,throwing knife
4329,H6JPw1xkYug_000008_000018.mp4,longboarding
4330,H6SWaydLI0c_000000_000010.mp4,alligator wrestling
4331,H6Sw8u8gt6Q_000047_000057.mp4,preparing salad
4332,H6W0O-zlQH8_000097_000107.mp4,raising eyebrows
4333,H6W6rjqZX6o_000000_000010.mp4,longboarding
4334,H6v73oXglpE_000042_000052.mp4,rolling pastry
4335,H6yOHPX4UIc_000016_000026.mp4,opening door
4336,H7T9ZdEOZ2I_000019_000029.mp4,arguing
4337,H7Wd4c1rMtc_000000_000010.mp4,bouncing on bouncy castle
4338,H7aLh270wV8_000089_000099.mp4,archaeological excavation
4339,H7cRBZAUKIM_000222_000232.mp4,hand washing clothes
4340,H7f1UaJxk40_000000_000010.mp4,chiseling stone
4341,H89lRnA2m7A_000125_000135.mp4,riding snow blower
4342,H9Ec4BTLw-4_000034_000044.mp4,chiseling stone
4343,H9Faz0XbwdM_000012_000022.mp4,building lego
4344,H9GpuSoyuK8_000031_000041.mp4,playing gong
4345,H9Jo4lUWspw_000034_000044.mp4,building lego
4346,H9PeJEspPrE_000045_000055.mp4,cumbia
4347,H9o_ZOKIDC4_000241_000251.mp4,building lego
4348,H9oj3-RGQYQ_000190_000200.mp4,building lego
4349,HAidWUN-luo_000024_000034.mp4,cumbia
4350,HApQ1E3G13c_000000_000010.mp4,riding snow blower
4351,HAuWhaKg6WU_000000_000010.mp4,tiptoeing
4352,HBTOSNKJkGE_000008_000018.mp4,crossing eyes
4353,HBWEsauhq6k_000023_000033.mp4,using bagging machine
4354,HCGNzwKsBaQ_000000_000010.mp4,huddling
4355,HClOBK9-Jac_000004_000014.mp4,pushing wheelbarrow
4356,HDSAzz0jB1I_000190_000200.mp4,flint knapping
4357,HDSfrY_aSuc_000012_000022.mp4,doing jigsaw puzzle
4358,HDUGOWCrvTo_000002_000012.mp4,steer roping
4359,HDhhgPt9tQU_000035_000045.mp4,tightrope walking
4360,HDxEdTCNEiw_000000_000010.mp4,shuffling feet
4361,HEIk6vX_CN8_000007_000017.mp4,lawn mower racing
4362,HETUOJxCw4c_000000_000010.mp4,square dancing
4363,HETkn1_Fvyg_000124_000134.mp4,fixing bicycle
4364,HEhH3Y254Hg_000077_000087.mp4,scrubbing face
4365,HEsp0f00oDA_000007_000017.mp4,planing wood
4366,HFH8KJT367I_000255_000265.mp4,putting on lipstick
4367,HFHjxYWkYk4_001401_001411.mp4,attending conference
4368,HFmGU8vcIF0_000131_000141.mp4,pouring beer
4369,HFyWLHvHTsM_000050_000060.mp4,historical reenactment
4370,HGQ6_3gs3gU_000008_000018.mp4,roasting marshmallows
4371,HGvpokP3c0I_000001_000011.mp4,directing traffic
4372,HH5KoYWCrRc_000022_000032.mp4,delivering mail
4373,HHA5e2cZOYg_000000_000010.mp4,raising eyebrows
4374,HHApAlYv5c0_000014_000024.mp4,fencing (sport)
4375,HHGmBeN9fuE_000000_000010.mp4,fencing (sport)
4376,HHk3KD-PZyE_000000_000010.mp4,putting on eyeliner
4377,HIAA6jfqyzo_000022_000032.mp4,lawn mower racing
4378,HIWI9ETE_zY_000001_000011.mp4,licking
4379,HJ1jOtALhOo_000690_000700.mp4,assembling bicycle
4380,HJ66YEc94iE_000000_000010.mp4,playing polo
4381,HJ6msADZU8s_000017_000027.mp4,shuffling feet
4382,HJF1yy4UCxg_000066_000076.mp4,casting fishing line
4383,HJi1yRVOUcM_000362_000372.mp4,using puppets
4384,HJm-cPOJVJQ_000000_000010.mp4,visiting the zoo
4385,HJvF_QC_Z3o_000070_000080.mp4,passing soccer ball
4386,HK3scFFbWyY_000438_000448.mp4,roasting marshmallows
4387,HKM6k2gyFuY_000010_000020.mp4,smashing
4388,HKnXp33zLpk_000000_000010.mp4,curling (sport)
4389,HL6SrkaOhfk_000000_000010.mp4,trimming shrubs
4390,HLLbphhrzso_000042_000052.mp4,walking through snow
4391,HM14BTVEnb0_000012_000022.mp4,riding snow blower
4392,HM2P3-ye74g_000000_000010.mp4,mosh pit dancing
4393,HMnj7YEtkLA_000000_000010.mp4,playing field hockey
4394,HNJ5vSh0LDM_000000_000010.mp4,playing ping pong
4395,HNQIuSvFnQ4_000070_000080.mp4,lighting fire
4396,HNVmskXgkzY_000037_000047.mp4,longboarding
4397,HNjj_iPeW8I_000000_000010.mp4,using inhaler
4398,HO-puRq_0y8_000008_000018.mp4,longboarding
4399,HO7dAsqTloc_000093_000103.mp4,lighting fire
4400,HOS0ki9uUSE_000061_000071.mp4,assembling bicycle
4401,HPX4bx6aUws_000206_000216.mp4,karaoke
4402,HPcu0DBiIgc_000209_000219.mp4,karaoke
4403,HPzAQ1aZrJA_000210_000220.mp4,fixing bicycle
4404,HQDyt2WnLsc_000099_000109.mp4,attending conference
4405,HQTaPZpISkQ_000160_000170.mp4,fixing bicycle
4406,HR6IQ5ZxPwI_000002_000012.mp4,sawing wood
4407,HR8i-KRk5w0_000006_000016.mp4,delivering mail
4408,HRN2ZOeQy7U_000054_000064.mp4,lock picking
4409,HSEIStqsNUU_000002_000012.mp4,playing blackjack
4410,HSIlsbtiV4I_000020_000030.mp4,geocaching
4411,HTTR0TUlA4o_000000_000010.mp4,shaping bread dough
4412,HTjAS49E-xU_000052_000062.mp4,using a sledge hammer
4413,HTnAIQkFUkY_000012_000022.mp4,adjusting glasses
4414,HTnL9qkdl_U_000003_000013.mp4,throwing snowballs
4415,HTt5irbIdJA_000047_000057.mp4,photocopying
4416,HUaP_jNjEdM_000039_000049.mp4,using a wrench
4417,HUekKa2f77k_000000_000010.mp4,opening door
4418,HUwgQbY5GS0_000215_000225.mp4,archaeological excavation
4419,HVCxycBWrtM_000142_000152.mp4,using a microscope
4420,HVTokfdNQd0_000002_000012.mp4,pouring beer
4421,HWDd1zMLulQ_000012_000022.mp4,poking bellybutton
4422,HWKjO7259mg_000003_000013.mp4,throwing tantrum
4423,HXHkPnne-vM_000127_000137.mp4,rolling pastry
4424,HXXAFprcMLM_000028_000038.mp4,threading needle
4425,HXXBG4D_6uk_000053_000063.mp4,repairing puncture
4426,HXYqat-GuPo_000016_000026.mp4,ice swimming
4427,HXnW74uhlQY_000000_000010.mp4,waving hand
4428,HXwe9YLOTXY_000076_000086.mp4,putting on shoes
4429,HYC50I8QNqY_000075_000085.mp4,contorting
4430,HYITOG3M4-s_000039_000049.mp4,using a paint roller
4431,HYpE1BWecoU_000001_000011.mp4,sipping cup
4432,HZ7X0CplYas_000041_000051.mp4,playing blackjack
4433,HZQoU-xUes4_000007_000017.mp4,popping balloons
4434,HZXQOfSCvPQ_000008_000018.mp4,combing hair
4435,HZ_ALUAwSQA_000007_000017.mp4,casting fishing line
4436,HZc8TfLv4kw_000346_000356.mp4,ironing hair
4437,HZd-3Lc58NE_000078_000088.mp4,playing blackjack
4438,H_fkaBQQbO0_000014_000024.mp4,photocopying
4439,H_jeiFIGVxM_000008_000018.mp4,geocaching
4440,Ha3ctOWtvCQ_000441_000451.mp4,packing
4441,HaHtajIYUok_000007_000017.mp4,archaeological excavation
4442,HaRjYrO95wA_000009_000019.mp4,arguing
4443,Hak7JglVH70_000022_000032.mp4,cumbia
4444,HavEyQBiUUU_000035_000045.mp4,blowing bubble gum
4445,Hb8WcAqaNwU_000020_000030.mp4,tasting wine
4446,HbNw_72fRlE_000493_000503.mp4,playing ping pong
4447,HbOij6RM6xI_000345_000355.mp4,laying tiles
4448,HbiLI4ASbVI_000000_000010.mp4,chiseling wood
4449,Hc62aLrmp-s_000068_000078.mp4,swinging baseball bat
4450,HcTSvJ1T8kA_000002_000012.mp4,skipping stone
4451,HcfSrXR5CL8_000096_000106.mp4,burping
4452,HdOMpq5aVBg_000113_000123.mp4,trimming shrubs
4453,HeHaThi97_0_000003_000013.mp4,falling off chair
4454,HeLbtknw10U_000119_000129.mp4,wading through water
4455,HeOeYzbLen8_000233_000243.mp4,scrubbing face
4456,HeYYcHnXQUo_000000_000010.mp4,battle rope training
4457,Hecj65ZCTv8_000274_000284.mp4,putting in contact lenses
4458,HeksnszfHTU_000173_000183.mp4,base jumping
4459,HelgzST7qR0_000019_000029.mp4,putting on lipstick
4460,HewTyw5EUZQ_000077_000087.mp4,card stacking
4461,Hf4wgoFAXgI_000007_000017.mp4,playing gong
4462,HfB-d8nIRZY_000000_000010.mp4,pinching
4463,HfEhdS3LW_c_000005_000015.mp4,playing gong
4464,HfpnPi3hAIA_000044_000054.mp4,sawing wood
4465,HfuekMQ8-Xo_000208_000218.mp4,pushing wheelbarrow
4466,HfwoUT5g-fo_000009_000019.mp4,wading through water
4467,HfzqHeA2sag_000175_000185.mp4,cooking scallops
4468,Hg_iKBeSEi4_000005_000015.mp4,opening refrigerator
4469,HgnhimNKIFQ_000003_000013.mp4,visiting the zoo
4470,HgoYgVie-hc_000075_000085.mp4,preparing salad
4471,HhVLnY10CDc_000015_000025.mp4,roasting marshmallows
4472,HhVznhCOj0I_000075_000085.mp4,chiseling wood
4473,HhsMtTnp_4s_000214_000224.mp4,chiseling wood
4474,HiFgUxHMXPY_000000_000010.mp4,licking
4475,HiHCroJDxSA_000567_000577.mp4,playing ping pong
4476,HiW3ZoxTDVM_000011_000021.mp4,sucking lolly
4477,HiikFkSVKkk_000000_000010.mp4,making paper aeroplanes
4478,HinUKJ1HJFo_000144_000154.mp4,dyeing eyebrows
4479,HisPUz6ero4_000021_000031.mp4,trimming shrubs
4480,HiziX2SVWXU_000000_000010.mp4,waving hand
4481,HjJF1O8hfk4_000276_000286.mp4,fly tying
4482,HjgBV5LPQj4_000022_000032.mp4,watching tv
4483,Hk4an-xNi2M_000046_000056.mp4,playing field hockey
4484,Hk9xp4k5sfA_000000_000010.mp4,carving ice
4485,HkO5Jol8yWw_000370_000380.mp4,using puppets
4486,HkjFT6AhjGc_000000_000010.mp4,roasting marshmallows
4487,Hl67tXHwp9g_000004_000014.mp4,steer roping
4488,HlkrjC3V4HY_000059_000069.mp4,playing maracas
4489,Hm9I-475E4g_000055_000065.mp4,fencing (sport)
4490,HmoIQxoCQgA_000103_000113.mp4,geocaching
4491,HmyhkK5mSss_000014_000024.mp4,tie dying
4492,HniJkQbDvNA_000002_000012.mp4,cracking knuckles
4493,HnkhQi2Li2w_000052_000062.mp4,putting in contact lenses
4494,HnwbgGUi4wo_000077_000087.mp4,tasting wine
4495,Ho0lJmuyKjg_000001_000011.mp4,alligator wrestling
4496,Ho5rqxUGOMc_000020_000030.mp4,laying concrete
4497,HoSqgNXpJMw_000086_000096.mp4,cooking scallops
4498,HoV6q4WfXI4_000055_000065.mp4,head stand
4499,HosinmLNCeU_000007_000017.mp4,winking
4500,HpPF-F-Etcs_000014_000024.mp4,breathing fire
4501,HpySJHiDbKQ_000049_000059.mp4,swimming front crawl
4502,HqCcLeoe8fs_000113_000123.mp4,scrubbing face
4503,HqJXwY_mBOM_000142_000152.mp4,ironing hair
4504,HqSB2rzlCrg_000000_000010.mp4,opening door
4505,Hr82lDMBHG4_000000_000010.mp4,playing ocarina
4506,HrfnmiMu7iw_000449_000459.mp4,card stacking
4507,HsbGZxnkUM4_000016_000026.mp4,wading through water
4508,HsrSEIQVGwg_000008_000018.mp4,mosh pit dancing
4509,Hszn6NfPrrA_000215_000225.mp4,shaping bread dough
4510,HuB2xeduo08_000109_000119.mp4,sipping cup
4511,HvBFCqfsmtk_000000_000010.mp4,trimming shrubs
4512,HvWtr0qrUao_000000_000010.mp4,falling off chair
4513,Hw6glHv26Ro_000005_000015.mp4,walking through snow
4514,Hw7XBHEDAus_000014_000024.mp4,cracking knuckles
4515,HwTaF9Z8698_000014_000024.mp4,wading through water
4516,HyHSNcqQ4Es_000003_000013.mp4,making bubbles
4517,Hz49oAY3Chg_000007_000017.mp4,capsizing
4518,HzOEnZ-Y8kU_000013_000023.mp4,breathing fire
4519,I-8WFzX8SaM_000051_000061.mp4,casting fishing line
4520,I-BYB50V9rI_000257_000267.mp4,playing laser tag
4521,I-K6TM4KKSc_000038_000048.mp4,using a wrench
4522,I-UGd3OaN4o_000016_000026.mp4,watching tv
4523,I-dlbei3Ap4_000048_000058.mp4,laying tiles
4524,I-jmxlhPTr8_000065_000075.mp4,laying concrete
4525,I-uRQmf7iaY_000017_000027.mp4,cumbia
4526,I08FAEDmwiE_000048_000058.mp4,cooking scallops
4527,I0NvWZ8lHCQ_000363_000373.mp4,fixing bicycle
4528,I0YNa-yOhas_000025_000035.mp4,hand washing clothes
4529,I10N38rSwQ4_000000_000010.mp4,sipping cup
4530,I1TIVbvMoNo_000013_000023.mp4,arguing
4531,I1dhq5Bb5hU_000004_000014.mp4,walking through snow
4532,I1miAnPBa_4_000061_000071.mp4,playing field hockey
4533,I1uY_tYy7xU_000013_000023.mp4,skipping stone
4534,I2kHS3vc0PA_000008_000018.mp4,playing laser tag
4535,I3HiZK9Z3is_000000_000010.mp4,putting in contact lenses
4536,I3QZSQr9s_M_000194_000204.mp4,calculating
4537,I43VjU5jOl0_000000_000010.mp4,playing gong
4538,I4WGPjnhhWs_000001_000011.mp4,calligraphy
4539,I4m_ESS5160_000002_000012.mp4,pinching
4540,I4pVy0oVyeQ_000002_000012.mp4,playing lute
4541,I4rM6WfqITc_000073_000083.mp4,making paper aeroplanes
4542,I5ZO-H9vOuI_000000_000010.mp4,shopping
4543,I5t1TFtIaKA_000031_000041.mp4,threading needle
4544,I5yVYxI5R8k_000015_000025.mp4,falling off bike
4545,I64SQrOYEcM_000125_000135.mp4,watching tv
4546,I65LTA4qw64_000019_000029.mp4,throwing knife
4547,I6AnLZXFAhQ_000123_000133.mp4,carving ice
4548,I6RFbwBvHVM_000006_000016.mp4,using a sledge hammer
4549,I6UQUwY_y2c_000053_000063.mp4,playing polo
4550,I6aPCwP0OfY_000242_000252.mp4,playing ping pong
4551,I6cCV88x9_A_000003_000013.mp4,skiing mono
4552,I6mdbS_tLt0_000001_000011.mp4,tiptoeing
4553,I6sCCESDD_Y_000044_000054.mp4,preparing salad
4554,I70t0XBtaWk_000000_000010.mp4,rope pushdown
4555,I74LG5hq7zc_000011_000021.mp4,laying tiles
4556,I7KgJDP4G0M_000048_000058.mp4,shuffling feet
4557,I7Q6MUpr8Nc_000081_000091.mp4,playing polo
4558,I8WgPApHHhI_000039_000049.mp4,chiseling wood
4559,I9HtqPnSoh0_000000_000010.mp4,rope pushdown
4560,I9IS9Y5qPRw_000000_000010.mp4,lighting fire
4561,I9JbMUXpp5k_000000_000010.mp4,mushroom foraging
4562,I9XBKLgK9bY_000030_000040.mp4,making cheese
4563,I9dTIZFNwB4_000029_000039.mp4,lifting hat
4564,I9mg4A4euRE_000210_000220.mp4,packing
4565,IA5OCTHk2Xk_000043_000053.mp4,arguing
4566,IAENtjXHHaQ_000000_000010.mp4,leatherworking
4567,IAOw5JvDVDI_000058_000068.mp4,making balloon shapes
4568,IATVLl-j5TM_000000_000010.mp4,skipping stone
4569,IAjRW0wJ8QI_000000_000010.mp4,falling off chair
4570,IAsn4Lx6iCI_000338_000348.mp4,leatherworking
4571,IB--iSokWFE_000011_000021.mp4,waving hand
4572,IBFkuHGsXDY_000017_000027.mp4,using atm
4573,IBaiq07T814_000035_000045.mp4,skiing mono
4574,IBotcNSW3SQ_000049_000059.mp4,skiing mono
4575,ICDUKxR0amE_000000_000010.mp4,curling (sport)
4576,ICF21bBIkkc_000002_000012.mp4,lighting fire
4577,ICaDVZuwVEI_000229_000239.mp4,shaping bread dough
4578,ICucTP4CKyE_000205_000215.mp4,putting on eyeliner
4579,IDpB-UEZNzw_000022_000032.mp4,card stacking
4580,IDzwh9pIeko_000002_000012.mp4,photobombing
4581,IE8CJQDHsfQ_000000_000010.mp4,playing maracas
4582,IEVVpy-CjTY_000000_000010.mp4,breathing fire
4583,IEX_9H_5FGY_000133_000143.mp4,playing ping pong
4584,IEXwsUqxuOc_000006_000016.mp4,visiting the zoo
4585,IEaPSNAtniA_000003_000013.mp4,steer roping
4586,IEstmGm-6Tw_000037_000047.mp4,using a paint roller
4587,IEy3nH-8M0s_000007_000017.mp4,opening door
